"series_code","period","value","vintage"
"CPS05000","2023-11",98.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2023-12",98.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2024-01",98.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2024-02",98.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2024-03",99,"2026-08-26 15:43:40 UTC"
"CPS05000","2024-04",98.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2024-05",98.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2024-06",99.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2024-07",99.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2024-08",99.5,"2026-08-26 15:43:40 UTC"
"CPS05000","2024-09",100.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2024-10",100,"2026-08-26 15:43:40 UTC"
"CPS05000","2024-11",100,"2026-08-26 15:43:40 UTC"
"CPS05000","2024-12",100,"2026-08-26 15:43:40 UTC"
"CPS05000","2025-01",100.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2025-02",100.1,"2026-08-26 15:43:40 UTC"
"CPS05000","2025-03",100.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2025-04",100.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2025-05",100.7,"2026-08-26 15:43:40 UTC"
"CPS05000","2025-06",100.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2025-07",100.4,"2026-08-26 15:43:40 UTC"
"CPS05000","2025-08",100.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2025-09",100.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2025-10",100.4,"2026-08-26 15:43:40 UTC"
"CPS05000","2025-11",100.2,"2026-08-26 15:43:40 UTC"
"CPS05000","2025-12",99.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2026-01",100.6,"2026-08-26 15:43:40 UTC"
"CPS05000","2026-02",100.4,"2026-08-26 15:43:40 UTC"
"CPS05000","2026-03",100.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2026-04",100.9,"2026-08-26 15:43:40 UTC"
"CPS05000","2026-05",100.8,"2026-08-26 15:43:40 UTC"
"CPS05000","2026-06",101.3,"2026-08-26 15:43:40 UTC"
"CPS05000","2026-07",101.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2008-01",38.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2008-02",40.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2008-03",40.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2008-04",40.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2008-05",41.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2008-06",41.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2008-07",41.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2008-08",41.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2008-09",41.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2008-10",41.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2008-11",41.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2008-12",41.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2009-01",41.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2009-02",44.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2009-03",45.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2009-04",45.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2009-05",45.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2009-06",45.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2009-07",45.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2009-08",46,"2026-08-26 15:43:40 UTC"
"CPS06000","2009-09",46,"2026-08-26 15:43:40 UTC"
"CPS06000","2009-10",46,"2026-08-26 15:43:40 UTC"
"CPS06000","2009-11",46,"2026-08-26 15:43:40 UTC"
"CPS06000","2009-12",46,"2026-08-26 15:43:40 UTC"
"CPS06000","2010-01",46,"2026-08-26 15:43:40 UTC"
"CPS06000","2010-02",48.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2010-03",48.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2010-04",48.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2010-05",48.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2010-06",49.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2010-07",49.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2010-08",49.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2010-09",49.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2010-10",49.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2010-11",49.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2010-12",49.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2011-01",49.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2011-02",51.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2011-03",51.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2011-04",51.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2011-05",51.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2011-06",51.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2011-07",51.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2011-08",51.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2011-09",51.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2011-10",52,"2026-08-26 15:43:40 UTC"
"CPS06000","2011-11",52.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2011-12",52.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2012-01",52.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2012-02",54.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2012-03",54.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2012-04",54.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2012-05",54.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2012-06",54.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2012-07",54.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2012-08",54.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2012-09",54.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2012-10",54.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2012-11",54.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2012-12",54.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2013-01",54.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2013-02",56.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2013-03",56.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2013-04",57.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2013-05",57.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2013-06",57.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2013-07",57.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2013-08",57.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2013-09",57.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2013-10",57.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2013-11",57.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2013-12",57.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2014-01",57.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2014-02",59.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2014-03",59.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2014-04",59.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2014-05",60,"2026-08-26 15:43:40 UTC"
"CPS06000","2014-06",60.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2014-07",60.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2014-08",60.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2014-09",60.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2014-10",60.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2014-11",60.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2014-12",60.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2015-01",60.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2015-02",62.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2015-03",63,"2026-08-26 15:43:40 UTC"
"CPS06000","2015-04",63.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2015-05",64.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2015-06",63.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2015-07",64.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2015-08",64.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2015-09",64.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2015-10",64.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2015-11",64.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2015-12",64.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2016-01",64.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2016-02",66.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2016-03",67.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2016-04",67.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2016-05",67.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2016-06",67.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2016-07",67.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2016-08",67.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2016-09",67.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2016-10",67.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2016-11",67.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2016-12",68,"2026-08-26 15:43:40 UTC"
"CPS06000","2017-01",68.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2017-02",70.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2017-03",71.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2017-04",71.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2017-05",71.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2017-06",72,"2026-08-26 15:43:40 UTC"
"CPS06000","2017-07",72.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2017-08",72,"2026-08-26 15:43:40 UTC"
"CPS06000","2017-09",72.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2017-10",72.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2017-11",72.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2017-12",72,"2026-08-26 15:43:40 UTC"
"CPS06000","2018-01",72.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2018-02",74.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2018-03",74.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2018-04",75.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2018-05",75.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2018-06",75.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2018-07",75.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2018-08",75.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2018-09",76,"2026-08-26 15:43:40 UTC"
"CPS06000","2018-10",75.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2018-11",75.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2018-12",75.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2019-01",75.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2019-02",77.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2019-03",78.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2019-04",78.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2019-05",79.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2019-06",79.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2019-07",79.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2019-08",79.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2019-09",79.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2019-10",79.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2019-11",79.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2019-12",79.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2020-01",79.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2020-02",82.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2020-03",82.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2020-04",82.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2020-05",82.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2020-06",82.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2020-07",82.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2020-08",82.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2020-09",82.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2020-10",82.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2020-11",82.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2020-12",82.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2021-01",83.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2021-02",84.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2021-03",85,"2026-08-26 15:43:40 UTC"
"CPS06000","2021-04",85.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2021-05",85.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2021-06",85.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2021-07",85.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2021-08",85.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2021-09",85.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2021-10",85.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2021-11",85.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2021-12",85.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2022-01",86,"2026-08-26 15:43:40 UTC"
"CPS06000","2022-02",88.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2022-03",89.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2022-04",89.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2022-05",89.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2022-06",89.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2022-07",89.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2022-08",89.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2022-09",89.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2022-10",89.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2022-11",89.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2022-12",90,"2026-08-26 15:43:40 UTC"
"CPS06000","2023-01",90.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2023-02",93.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2023-03",93.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2023-04",94.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2023-05",94.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2023-06",95.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2023-07",95,"2026-08-26 15:43:40 UTC"
"CPS06000","2023-08",95.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2023-09",95.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2023-10",95.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2023-11",95.7,"2026-08-26 15:43:40 UTC"
"CPS06000","2023-12",95.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2024-01",96,"2026-08-26 15:43:40 UTC"
"CPS06000","2024-02",99,"2026-08-26 15:43:40 UTC"
"CPS06000","2024-03",99.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2024-04",99.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2024-05",99.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2024-06",99.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2024-07",99.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2024-08",99.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2024-09",100,"2026-08-26 15:43:40 UTC"
"CPS06000","2024-10",100.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2024-11",100.1,"2026-08-26 15:43:40 UTC"
"CPS06000","2024-12",100,"2026-08-26 15:43:40 UTC"
"CPS06000","2025-01",100.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2025-02",102.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2025-03",103.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2025-04",104,"2026-08-26 15:43:40 UTC"
"CPS06000","2025-05",104.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2025-06",104.5,"2026-08-26 15:43:40 UTC"
"CPS06000","2025-07",104.4,"2026-08-26 15:43:40 UTC"
"CPS06000","2025-08",104.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2025-09",104.9,"2026-08-26 15:43:40 UTC"
"CPS06000","2025-10",105,"2026-08-26 15:43:40 UTC"
"CPS06000","2025-11",105,"2026-08-26 15:43:40 UTC"
"CPS06000","2025-12",105,"2026-08-26 15:43:40 UTC"
"CPS06000","2026-01",105.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2026-02",107.3,"2026-08-26 15:43:40 UTC"
"CPS06000","2026-03",107.6,"2026-08-26 15:43:40 UTC"
"CPS06000","2026-04",107.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2026-05",107.8,"2026-08-26 15:43:40 UTC"
"CPS06000","2026-06",108.2,"2026-08-26 15:43:40 UTC"
"CPS06000","2026-07",108.3,"2026-08-26 15:43:40 UTC"
"CPS07000","2008-01",45.8,"2026-08-26 15:43:40 UTC"
"CPS07000","2008-02",45.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2008-03",46.8,"2026-08-26 15:43:40 UTC"
"CPS07000","2008-04",47.4,"2026-08-26 15:43:40 UTC"
"CPS07000","2008-05",47.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2008-06",49.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2008-07",50.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2008-08",50,"2026-08-26 15:43:40 UTC"
"CPS07000","2008-09",49.7,"2026-08-26 15:43:40 UTC"
"CPS07000","2008-10",49.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2008-11",48.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2008-12",47.2,"2026-08-26 15:43:40 UTC"
"CPS07000","2009-01",45.8,"2026-08-26 15:43:40 UTC"
"CPS07000","2009-02",46.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2009-03",47.1,"2026-08-26 15:43:40 UTC"
"CPS07000","2009-04",47.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2009-05",48.2,"2026-08-26 15:43:40 UTC"
"CPS07000","2009-06",48.4,"2026-08-26 15:43:40 UTC"
"CPS07000","2009-07",48.8,"2026-08-26 15:43:40 UTC"
"CPS07000","2009-08",48.7,"2026-08-26 15:43:40 UTC"
"CPS07000","2009-09",49,"2026-08-26 15:43:40 UTC"
"CPS07000","2009-10",48.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2009-11",48.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2009-12",48.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2010-01",48.7,"2026-08-26 15:43:40 UTC"
"CPS07000","2010-02",49,"2026-08-26 15:43:40 UTC"
"CPS07000","2010-03",49.2,"2026-08-26 15:43:40 UTC"
"CPS07000","2010-04",49.7,"2026-08-26 15:43:40 UTC"
"CPS07000","2010-05",49.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2010-06",49.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2010-07",49.3,"2026-08-26 15:43:40 UTC"
"CPS07000","2010-08",49.2,"2026-08-26 15:43:40 UTC"
"CPS07000","2010-09",49,"2026-08-26 15:43:40 UTC"
"CPS07000","2010-10",49.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2010-11",49.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2010-12",49.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2011-01",49.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2011-02",50.3,"2026-08-26 15:43:40 UTC"
"CPS07000","2011-03",50.8,"2026-08-26 15:43:40 UTC"
"CPS07000","2011-04",51.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2011-05",51.7,"2026-08-26 15:43:40 UTC"
"CPS07000","2011-06",52,"2026-08-26 15:43:40 UTC"
"CPS07000","2011-07",51.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2011-08",52.1,"2026-08-26 15:43:40 UTC"
"CPS07000","2011-09",52.3,"2026-08-26 15:43:40 UTC"
"CPS07000","2011-10",52.7,"2026-08-26 15:43:40 UTC"
"CPS07000","2011-11",53.1,"2026-08-26 15:43:40 UTC"
"CPS07000","2011-12",53.1,"2026-08-26 15:43:40 UTC"
"CPS07000","2012-01",53.2,"2026-08-26 15:43:40 UTC"
"CPS07000","2012-02",53.7,"2026-08-26 15:43:40 UTC"
"CPS07000","2012-03",54.1,"2026-08-26 15:43:40 UTC"
"CPS07000","2012-04",55.1,"2026-08-26 15:43:40 UTC"
"CPS07000","2012-05",55.2,"2026-08-26 15:43:40 UTC"
"CPS07000","2012-06",55.3,"2026-08-26 15:43:40 UTC"
"CPS07000","2012-07",54.4,"2026-08-26 15:43:40 UTC"
"CPS07000","2012-08",54.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2012-09",55.8,"2026-08-26 15:43:40 UTC"
"CPS07000","2012-10",55.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2012-11",55.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2012-12",56,"2026-08-26 15:43:40 UTC"
"CPS07000","2013-01",55.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2013-02",56.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2013-03",58.2,"2026-08-26 15:43:40 UTC"
"CPS07000","2013-04",58.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2013-05",57.2,"2026-08-26 15:43:40 UTC"
"CPS07000","2013-06",57.4,"2026-08-26 15:43:40 UTC"
"CPS07000","2013-07",58.8,"2026-08-26 15:43:40 UTC"
"CPS07000","2013-08",59.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2013-09",59.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2013-10",59.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2013-11",59.1,"2026-08-26 15:43:40 UTC"
"CPS07000","2013-12",59.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2014-01",60.3,"2026-08-26 15:43:40 UTC"
"CPS07000","2014-02",61.2,"2026-08-26 15:43:40 UTC"
"CPS07000","2014-03",62.2,"2026-08-26 15:43:40 UTC"
"CPS07000","2014-04",62.4,"2026-08-26 15:43:40 UTC"
"CPS07000","2014-05",62.3,"2026-08-26 15:43:40 UTC"
"CPS07000","2014-06",62.3,"2026-08-26 15:43:40 UTC"
"CPS07000","2014-07",62.8,"2026-08-26 15:43:40 UTC"
"CPS07000","2014-08",63.1,"2026-08-26 15:43:40 UTC"
"CPS07000","2014-09",62.1,"2026-08-26 15:43:40 UTC"
"CPS07000","2014-10",62.3,"2026-08-26 15:43:40 UTC"
"CPS07000","2014-11",61.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2014-12",60.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2015-01",58.7,"2026-08-26 15:43:40 UTC"
"CPS07000","2015-02",57.3,"2026-08-26 15:43:40 UTC"
"CPS07000","2015-03",59.1,"2026-08-26 15:43:40 UTC"
"CPS07000","2015-04",61.8,"2026-08-26 15:43:40 UTC"
"CPS07000","2015-05",61.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2015-06",62.7,"2026-08-26 15:43:40 UTC"
"CPS07000","2015-07",63.4,"2026-08-26 15:43:40 UTC"
"CPS07000","2015-08",62.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2015-09",61.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2015-10",61.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2015-11",61.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2015-12",61.7,"2026-08-26 15:43:40 UTC"
"CPS07000","2016-01",62,"2026-08-26 15:43:40 UTC"
"CPS07000","2016-02",62.3,"2026-08-26 15:43:40 UTC"
"CPS07000","2016-03",61.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2016-04",63.4,"2026-08-26 15:43:40 UTC"
"CPS07000","2016-05",63.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2016-06",64.8,"2026-08-26 15:43:40 UTC"
"CPS07000","2016-07",65.4,"2026-08-26 15:43:40 UTC"
"CPS07000","2016-08",63.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2016-09",63.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2016-10",64.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2016-11",65.4,"2026-08-26 15:43:40 UTC"
"CPS07000","2016-12",65.2,"2026-08-26 15:43:40 UTC"
"CPS07000","2017-01",66.2,"2026-08-26 15:43:40 UTC"
"CPS07000","2017-02",66.8,"2026-08-26 15:43:40 UTC"
"CPS07000","2017-03",66.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2017-04",66.4,"2026-08-26 15:43:40 UTC"
"CPS07000","2017-05",67.2,"2026-08-26 15:43:40 UTC"
"CPS07000","2017-06",67,"2026-08-26 15:43:40 UTC"
"CPS07000","2017-07",66,"2026-08-26 15:43:40 UTC"
"CPS07000","2017-08",66.3,"2026-08-26 15:43:40 UTC"
"CPS07000","2017-09",67.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2017-10",68.1,"2026-08-26 15:43:40 UTC"
"CPS07000","2017-11",68.3,"2026-08-26 15:43:40 UTC"
"CPS07000","2017-12",69.4,"2026-08-26 15:43:40 UTC"
"CPS07000","2018-01",69.1,"2026-08-26 15:43:40 UTC"
"CPS07000","2018-02",68.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2018-03",68.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2018-04",69.7,"2026-08-26 15:43:40 UTC"
"CPS07000","2018-05",70.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2018-06",71.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2018-07",72.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2018-08",72.7,"2026-08-26 15:43:40 UTC"
"CPS07000","2018-09",73.3,"2026-08-26 15:43:40 UTC"
"CPS07000","2018-10",75.2,"2026-08-26 15:43:40 UTC"
"CPS07000","2018-11",75.7,"2026-08-26 15:43:40 UTC"
"CPS07000","2018-12",73.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2019-01",71.1,"2026-08-26 15:43:40 UTC"
"CPS07000","2019-02",71.4,"2026-08-26 15:43:40 UTC"
"CPS07000","2019-03",72.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2019-04",74.9,"2026-08-26 15:43:40 UTC"
"CPS07000","2019-05",75.6,"2026-08-26 15:43:40 UTC"
"CPS07000","2019-06",75.8,"2026-08-26 15:43:40 UTC"
"CPS07000","2019-07",74.8,"2026-08-26 15:43:40 UTC"
"CPS07000","2019-08",75,"2026-08-26 15:43:40 UTC"
"CPS07000","2019-09",75,"2026-08-26 15:43:40 UTC"
"CPS07000","2019-10",75.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2019-11",75.5,"2026-08-26 15:43:40 UTC"
"CPS07000","2019-12",76,"2026-08-26 15:43:40 UTC"
"CPS07000","2020-01",75.7,"2026-08-26 15:43:40 UTC"
"CPS07000","2020-02",75.8,"2026-08-26 15:43:40 UTC"
